Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1798	11.833	12.897	13.962	15.152	16.489	17.996	19.702	21.641	23.580
1799	11.833	12.898	13.962	15.153	16.490	17.998	19.704	21.643	23.583
1800	11.834	12.898	13.963	15.154	16.492	17.999	19.705	21.646	23.586
1801	11.834	12.899	13.964	15.155	16.492	18.000	19.707	21.648	23.589
1802	11.835	12.899	13.964	15.156	16.494	18.002	19.709	21.650	23.592
1803	11.835	12.900	13.965	15.157	16.495	18.003	19.711	21.653	23.595
1804	11.835	12.901	13.966	15.157	16.496	18.004	19.712	21.655	23.597
1805	11.836	12.901	13.966	15.158	16.497	18.006	19.714	21.657	23.600
1806	11.836	12.902	13.967	15.159	16.498	18.007	19.716	21.660	23.603
1807	11.837	12.902	13.968	15.160	16.499	18.008	19.718	21.662	23.606
1808	11.837	12.903	13.968	15.161	16.500	18.010	19.719	21.664	23.609
1809	11.838	12.903	13.969	15.162	16.501	18.011	19.721	21.666	23.612
1810	11.838	12.904	13.970	15.162	16.502	18.013	19.723	21.669	23.614
1811	11.839	12.904	13.970	15.163	16.503	18.014	19.725	21.671	23.617
1812	11.839	12.905	13.971	15.164	16.504	18.015	19.726	21.673	23.619
1813	11.840	12.906	13.972	15.165	16.505	18.016	19.728	21.675	23.622
1814	11.840	12.907	13.973	15.166	16.506	18.018	19.730	21.677	23.625
1815	11.841	12.907	13.973	15.167	16.507	18.019	19.731	21.680	23.628
1816	11.841	12.908	13.974	15.168	16.508	18.020	19.733	21.682	23.630
1817	11.842	12.908	13.975	15.168	16.509	18.022	19.735	21.684	23.633
1818	11.842	12.909	13.975	15.169	16.510	18.023	19.737	21.686	23.636
1819	11.843	12.909	13.976	15.170	16.512	18.025	19.738	21.689	23.639
1820	11.843	12.910	13.977	15.171	16.512	18.026	19.740	21.691	23.642
1821	11.844	12.910	13.977	15.172	16.514	18.027	19.742	21.693	23.645
1822	11.844	12.911	13.978	15.173	16.515	18.029	19.744	21.696	23.648
1823	11.844	12.912	13.979	15.173	16.516	18.030	19.745	21.698	23.651
1824	11.845	12.912	13.979	15.174	16.517	18.031	19.747	21.700	23.653
1825	11.845	12.913	13.980	15.175	16.518	18.033	19.749	21.703	23.656
1826	11.846	12.913	13.981	15.176	16.519	18.034	19.751	21.705	23.659
1827	11.846	12.914	13.981	15.177	16.520	18.035	19.752	21.707	23.662
1828	11.847	12.914	13.982	15.178	16.521	18.037	19.754	21.710	23.665
1829	11.847	12.915	13.983	15.178	16.522	18.038	19.756	21.712	23.668
1830	11.848	12.916	13.984	15.179	16.523	18.039	19.758	21.714	23.670
1831	11.848	12.916	13.984	15.180	16.524	18.041	19.759	21.716	23.673
1832	11.848	12.917	13.985	15.181	16.525	18.042	19.761	21.719	23.676
1833	11.849	12.917	13.986	15.182	16.526	18.043	19.763	21.721	23.679
1834	11.850	12.918	13.986	15.183	16.527	18.045	19.764	21.723	23.681
1835	11.850	12.919	13.987	15.184	16.528	18.046	19.766	21.725	23.684
1836	11.851	12.919	13.988	15.184	16.529	18.047	19.768	21.727	23.687
1837	11.851	12.920	13.989	15.185	16.530	18.049	19.770	21.730	23.689
1838	11.852	12.920	13.989	15.186	16.532	18.050	19.771	21.732	23.692
1839	11.852	12.921	13.990	15.187	16.533	18.051	19.773	21.734	23.695
1840	11.852	12.921	13.991	15.188	16.534	18.053	19.775	21.736	23.698
1841	11.853	12.922	13.991	15.189	16.535	18.054	19.777	21.739	23.701
1842	11.853	12.923	13.992	15.189	16.536	18.056	19.779	21.741	23.704
1843	11.854	12.923	13.993	15.190	16.537	18.057	19.780	21.743	23.707
1844	11.854	12.924	13.993	15.191	16.538	18.058	19.782	21.746	23.709
1845	11.855	12.924	13.994	15.192	16.539	18.060	19.784	21.748	23.712
1846	11.855	12.925	13.995	15.193	16.540	18.061	19.786	21.750	23.715
1847	11.856	12.925	13.995	15.194	16.541	18.062	19.787	21.753	23.718
1848	11.856	12.926	13.996	15.194	16.542	18.064	19.789	21.755	23.721
1849	11.857	12.927	13.997	15.195	16.543	18.065	19.791	21.757	23.724
1850	11.857	12.927	13.997	15.196	16.544	18.066	19.793	21.760	23.727
1851	11.857	12.928	13.998	15.197	16.545	18.068	19.794	21.762	23.730
1852	11.858	12.928	13.999	15.198	16.546	18.069	19.796	21.764	23.732
1853	11.858	12.929	13.999	15.199	16.547	18.070	19.798	21.767	23.735
1854	11.859	12.929	14.000	15.199	16.548	18.072	19.800	21.769	23.738
1855	11.860	12.930	14.001	15.200	16.550	18.073	19.801	21.770	23.740
1856	11.860	12.931	14.002	15.201	16.551	18.074	19.803	21.773	23.743
