Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
91	9.370	10.218	11.066	11.999	13.024	14.155	15.402	16.780	18.158
92	9.378	10.227	11.077	12.010	13.037	14.169	15.417	16.797	18.177
93	9.386	10.237	11.087	12.021	13.050	14.182	15.432	16.814	18.195
94	9.395	10.246	11.097	12.033	13.062	14.196	15.447	16.830	18.213
95	9.404	10.256	11.108	12.044	13.074	14.210	15.462	16.847	18.231
96	9.412	10.265	11.118	12.055	13.087	14.223	15.477	16.863	18.249
97	9.420	10.274	11.128	12.066	13.099	14.237	15.492	16.880	18.267
98	9.428	10.283	11.138	12.077	13.111	14.250	15.507	16.896	18.285
99	9.436	10.292	11.147	12.088	13.123	14.263	15.521	16.912	18.303
100	9.444	10.301	11.157	12.099	13.134	14.276	15.536	16.928	18.320
101	9.452	10.310	11.167	12.109	13.146	14.289	15.550	16.943	18.337
102	9.460	10.318	11.177	12.120	13.158	14.302	15.564	16.959	18.354
103	9.468	10.327	11.186	12.130	13.169	14.314	15.578	16.974	18.371
104	9.475	10.335	11.195	12.140	13.181	14.327	15.592	16.990	18.388
105	9.483	10.344	11.205	12.151	13.192	14.339	15.606	17.005	18.404
106	9.491	10.352	11.214	12.161	13.203	14.352	15.619	17.020	18.421
107	9.498	10.361	11.223	12.171	13.214	14.364	15.633	17.035	18.437
108	9.506	10.369	11.232	12.181	13.225	14.376	15.646	17.049	18.453
109	9.513	10.377	11.241	12.191	13.236	14.388	15.659	17.064	18.469
110	9.520	10.385	11.250	12.201	13.247	14.400	15.672	17.079	18.485
111	9.528	10.393	11.259	12.210	13.257	14.412	15.685	17.093	18.501
112	9.535	10.401	11.268	12.220	13.268	14.423	15.698	17.107	18.517
113	9.542	10.409	11.276	12.229	13.278	14.435	15.711	17.121	18.532
114	9.549	10.417	11.285	12.239	13.289	14.446	15.723	17.135	18.547
115	9.556	10.424	11.293	12.248	13.299	14.457	15.736	17.149	18.562
116	9.563	10.432	11.301	12.257	13.309	14.468	15.748	17.162	18.577
117	9.570	10.440	11.310	12.266	13.319	14.479	15.760	17.176	18.591
118	9.576	10.447	11.318	12.275	13.329	14.490	15.772	17.189	18.606
119	9.583	10.454	11.326	12.284	13.339	14.501	15.784	17.203	18.621
120	9.589	10.461	11.334	12.293	13.348	14.512	15.796	17.216	18.635
121	9.596	10.469	11.342	12.301	13.358	14.522	15.808	17.229	18.650
122	9.602	10.476	11.349	12.310	13.367	14.533	15.819	17.241	18.663
123	9.608	10.483	11.357	12.318	13.377	14.543	15.831	17.254	18.677
124	9.615	10.490	11.365	12.327	13.386	14.553	15.842	17.266	18.691
125	9.621	10.496	11.372	12.335	13.395	14.563	15.853	17.279	18.704
126	9.627	10.503	11.380	12.343	13.404	14.573	15.864	17.291	18.718
127	9.633	10.510	11.387	12.351	13.413	14.583	15.875	17.303	18.731
128	9.639	10.517	11.394	12.359	13.422	14.593	15.886	17.315	18.744
129	9.645	10.523	11.402	12.367	13.430	14.602	15.896	17.327	18.757
130	9.650	10.530	11.409	12.375	13.439	14.612	15.907	17.338	18.770
131	9.656	10.536	11.416	12.383	13.448	14.621	15.917	17.350	18.782
132	9.662	10.542	11.423	12.391	13.456	14.630	15.927	17.361	18.794
133	9.668	10.549	11.430	12.398	13.464	14.640	15.937	17.372	18.806
134	9.673	10.555	11.436	12.405	13.472	14.649	15.947	17.383	18.819
135	9.679	10.561	11.443	12.413	13.480	14.658	15.957	17.394	18.831
136	9.684	10.567	11.450	12.420	13.489	14.667	15.967	17.405	18.843
137	9.689	10.573	11.456	12.427	13.496	14.675	15.977	17.416	18.855
138	9.695	10.579	11.462	12.434	13.504	14.684	15.986	17.426	18.866
139	9.700	10.584	11.469	12.441	13.512	14.693	15.996	17.437	18.878
140	9.705	10.590	11.475	12.448	13.520	14.701	16.005	17.447	18.889
141	9.710	10.596	11.482	12.455	13.527	14.709	16.014	17.457	18.900
142	9.715	10.602	11.488	12.462	13.535	14.718	16.023	17.467	18.911
143	9.720	10.607	11.494	12.469	13.542	14.726	16.032	17.477	18.922
144	9.725	10.612	11.500	12.475	13.550	14.734	16.041	17.487	18.933
145	9.730	10.618	11.506	12.482	13.557	14.742	16.050	17.497	18.944
146	9.735	10.623	11.511	12.488	13.564	14.750	16.059	17.507	18.955
147	9.740	10.629	11.517	12.495	13.571	14.757	16.067	17.516	18.965
148	9.744	10.634	11.523	12.501	13.578	14.765	16.076	17.526	18.975
149	9.749	10.639	11.529	12.507	13.585	14.773	16.084	17.535	18.986
150	9.753	10.644	11.534	12.513	13.592	14.780	16.093	17.544	18.996
151	9.758	10.649	11.540	12.520	13.598	14.788	16.101	17.553	19.005
152	9.763	10.654	11.545	12.526	13.605	14.795	16.109	17.562	19.015
153	9.767	10.659	11.551	12.532	13.612	14.802	16.117	17.571	19.025
154	9.771	10.664	11.556	12.537	13.618	14.810	16.125	17.580	19.035
155	9.776	10.669	11.561	12.543	13.624	14.816	16.133	17.588	19.044
156	9.780	10.673	11.567	12.549	13.631	14.824	16.141	17.597	19.054
157	9.784	10.678	11.572	12.555	13.637	14.831	16.148	17.606	19.063
158	9.789	10.683	11.577	12.560	13.643	14.837	16.156	17.614	19.072
159	9.793	10.687	11.582	12.566	13.649	14.844	16.163	17.622	19.081
160	9.797	10.692	11.587	12.571	13.656	14.851	16.171	17.631	19.091
161	9.801	10.697	11.592	12.577	13.662	14.858	16.178	17.639	19.099
162	9.805	10.701	11.597	12.582	13.668	14.864	16.185	17.647	19.108
163	9.809	10.705	11.602	12.588	13.673	14.871	16.193	17.655	19.117
164	9.813	10.710	11.607	12.593	13.679	14.877	16.200	17.662	19.125
165	9.817	10.714	11.611	12.598	13.685	14.883	16.207	17.671	19.134
166	9.820	10.718	11.616	12.603	13.691	14.890	16.214	17.678	19.143
167	9.824	10.722	11.621	12.609	13.696	14.896	16.221	17.686	19.151
168	9.828	10.727	11.625	12.614	13.702	14.902	16.228	17.693	19.159
169	9.832	10.731	11.630	12.619	13.707	14.908	16.234	17.701	19.167
170	9.835	10.735	11.634	12.624	13.713	14.914	16.241	17.708	19.176
171	9.839	10.739	11.639	12.629	13.718	14.920	16.247	17.715	19.183
172	9.843	10.743	11.643	12.633	13.724	14.926	16.254	17.723	19.191
173	9.846	10.747	11.647	12.638	13.729	14.932	16.261	17.730	19.199
174	9.850	10.751	11.652	12.643	13.734	14.938	16.267	17.737	19.207
175	9.853	10.755	11.656	12.648	13.739	14.943	16.273	17.744	19.215
176	9.857	10.759	11.660	12.652	13.744	14.949	16.279	17.751	19.222
177	9.860	10.762	11.665	12.657	13.750	14.955	16.286	17.758	19.230
178	9.864	10.766	11.669	12.661	13.755	14.960	16.292	17.764	19.237
179	9.867	10.770	11.673	12.666	13.760	14.966	16.298	17.771	19.245
180	9.870	10.774	11.677	12.670	13.764	14.971	16.304	17.778	19.252
181	9.873	10.777	11.681	12.675	13.769	14.976	16.310	17.784	19.259
182	9.877	10.781	11.685	12.679	13.774	14.982	16.315	17.791	19.266
183	9.880	10.785	11.689	12.684	13.779	14.987	16.321	17.797	19.273
184	9.883	10.788	11.693	12.688	13.784	14.992	16.327	17.803	19.280
185	9.887	10.792	11.697	12.692	13.788	14.997	16.333	17.810	19.286
186	9.890	10.795	11.700	12.696	13.793	15.002	16.338	17.816	19.294
187	9.893	10.799	11.704	12.700	13.798	15.007	16.344	17.822	19.300
188	9.896	10.802	11.708	12.705	13.802	15.012	16.349	17.828	19.306
189	9.899	10.805	11.712	12.709	13.806	15.017	16.355	17.834	19.313
190	9.902	10.809	11.715	12.713	13.811	15.022	16.360	17.840	19.320
191	9.905	10.812	11.719	12.717	13.815	15.027	16.366	17.846	19.327
192	9.908	10.815	11.723	12.721	13.820	15.032	16.371	17.852	19.333
193	9.911	10.819	11.726	12.725	13.824	15.037	16.376	17.857	19.339
194	9.914	10.822	11.730	12.728	13.828	15.041	16.381	17.863	19.345
195	9.917	10.825	11.733	12.732	13.832	15.046	16.386	17.869	19.351
196	9.920	10.828	11.737	12.736	13.837	15.050	16.391	17.874	19.357
197	9.923	10.831	11.740	12.740	13.841	15.055	16.396	17.879	19.363
198	9.925	10.834	11.744	12.743	13.845	15.060	16.401	17.885	19.369
199	9.928	10.838	11.747	12.747	13.849	15.064	16.406	17.891	19.375
200	9.931	10.841	11.750	12.751	13.853	15.068	16.411	17.896	19.381
201	9.934	10.844	11.754	12.755	13.857	15.073	16.416	17.901	19.386
202	9.936	10.847	11.757	12.758	13.861	15.077	16.420	17.907	19.393
203	9.939	10.850	11.760	12.762	13.865	15.081	16.425	17.912	19.398
204	9.942	10.853	11.763	12.765	13.868	15.085	16.430	17.916	19.403
205	9.945	10.856	11.767	12.769	13.872	15.090	16.434	17.921	19.409
206	9.947	10.858	11.770	12.772	13.876	15.094	16.439	17.927	19.415
207	9.950	10.861	11.773	12.776	13.880	15.098	16.443	17.932	19.420
208	9.952	10.864	11.776	12.779	13.884	15.102	16.448	17.937	19.425
209	9.955	10.867	11.779	12.782	13.887	15.106	16.452	17.941	19.430
210	9.957	10.870	11.782	12.786	13.891	15.110	16.456	17.946	19.435
211	9.960	10.873	11.785	12.789	13.894	15.114	16.461	17.951	19.440
212	9.962	10.875	11.788	12.792	13.898	15.118	16.465	17.956	19.446
213	9.965	10.878	11.791	12.795	13.902	15.122	16.469	17.960	19.451
214	9.967	10.881	11.794	12.799	13.905	15.126	16.474	17.965	19.456
215	9.970	10.883	11.797	12.802	13.908	15.129	16.478	17.969	19.461
216	9.972	10.886	11.800	12.805	13.912	15.133	16.482	17.974	19.466
217	9.975	10.889	11.803	12.808	13.915	15.137	16.486	17.978	19.471
218	9.977	10.891	11.805	12.811	13.919	15.140	16.490	17.982	19.475
219	9.979	10.894	11.808	12.814	13.922	15.144	16.494	17.987	19.480
220	9.982	10.897	11.811	12.817	13.925	15.148	16.498	17.991	19.485
221	9.984	10.899	11.814	12.820	13.929	15.151	16.502	17.995	19.489
222	9.986	10.902	11.817	12.823	13.932	15.155	16.505	17.999	19.494
223	9.989	10.904	11.819	12.826	13.935	15.158	16.509	18.004	19.498
224	9.991	10.907	11.822	12.829	13.938	15.162	16.513	18.008	19.503
225	9.993	10.909	11.825	12.832	13.942	15.165	16.517	18.012	19.507
226	9.996	10.912	11.827	12.835	13.945	15.169	16.520	18.016	19.511
227	9.998	10.914	11.830	12.838	13.948	15.172	16.524	18.020	19.516
228	10.000	10.916	11.833	12.841	13.951	15.175	16.528	18.024	19.520
229	10.002	10.919	11.835	12.843	13.954	15.179	16.531	18.028	19.524
230	10.004	10.921	11.838	12.846	13.957	15.182	16.535	18.032	19.529
231	10.007	10.923	11.840	12.849	13.960	15.185	16.539	18.036	19.533
232	10.009	10.926	11.843	12.852	13.963	15.188	16.542	18.039	19.537
233	10.011	10.928	11.845	12.854	13.966	15.192	16.546	18.043	19.541
234	10.013	10.930	11.848	12.857	13.969	15.195	16.549	18.047	19.545
235	10.015	10.933	11.850	12.860	13.972	15.198	16.552	18.051	19.549
236	10.017	10.935	11.853	12.862	13.974	15.201	16.556	18.054	19.553
237	10.019	10.937	11.855	12.865	13.977	15.204	16.559	18.058	19.557
238	10.021	10.939	11.858	12.868	13.980	15.207	16.562	18.062	19.561
239	10.023	10.942	11.860	12.870	13.983	15.210	16.565	18.065	19.564
240	10.025	10.944	11.863	12.873	13.986	15.213	16.569	18.068	19.568
241	10.027	10.946	11.865	12.875	13.988	15.216	16.572	18.072	19.572
242	10.029	10.948	11.867	12.878	13.991	15.219	16.575	18.075	19.576
243	10.031	10.950	11.869	12.880	13.994	15.222	16.578	18.079	19.579
244	10.033	10.952	11.872	12.883	13.996	15.225	16.582	18.082	19.583
245	10.035	10.955	11.874	12.885	13.999	15.228	16.584	18.085	19.586
246	10.037	10.957	11.876	12.888	14.002	15.230	16.588	18.089	19.590
247	10.039	10.959	11.879	12.890	14.004	15.233	16.591	18.092	19.593
248	10.041	10.961	11.881	12.893	14.007	15.236	16.594	18.095	19.597
249	10.043	10.963	11.883	12.895	14.010	15.239	16.597	18.099	19.601
250	10.045	10.965	11.885	12.897	14.012	15.241	16.599	18.101	19.603
251	10.047	10.967	11.888	12.900	14.015	15.244	16.602	18.105	19.607
252	10.049	10.969	11.890	12.902	14.017	15.247	16.605	18.108	19.610
253	10.050	10.971	11.892	12.904	14.020	15.250	16.608	18.111	19.614
254	10.053	10.973	11.894	12.907	14.022	15.252	16.611	18.114	19.617
255	10.054	10.975	11.896	12.909	14.024	15.255	16.614	18.117	19.620
256	10.056	10.977	11.898	12.911	14.027	15.257	16.616	18.120	19.623
257	10.058	10.979	11.900	12.913	14.029	15.260	16.619	18.123	19.627
258	10.060	10.981	11.902	12.916	14.032	15.262	16.622	18.125	19.629
259	10.062	10.983	11.904	12.918	14.034	15.265	16.625	18.128	19.632
260	10.063	10.985	11.906	12.920	14.036	15.267	16.627	18.131	19.636
261	10.065	10.987	11.908	12.922	14.038	15.270	16.630	18.134	19.638
262	10.067	10.989	11.910	12.924	14.041	15.272	16.632	18.137	19.641
263	10.069	10.990	11.912	12.926	14.043	15.275	16.635	18.140	19.644
264	10.071	10.993	11.914	12.929	14.045	15.277	16.637	18.142	19.647
265	10.072	10.994	11.916	12.931	14.048	15.279	16.640	18.145	19.650
266	10.074	10.996	11.918	12.933	14.050	15.282	16.643	18.148	19.653
267	10.076	10.998	11.920	12.935	14.052	15.284	16.645	18.150	19.655
268	10.077	11.000	11.922	12.937	14.054	15.286	16.647	18.153	19.658
269	10.079	11.001	11.924	12.939	14.056	15.289	16.650	18.156	19.661
270	10.081	11.003	11.926	12.941	14.058	15.291	16.652	18.158	19.663
271	10.082	11.005	11.928	12.943	14.060	15.293	16.655	18.160	19.666
272	10.084	11.007	11.930	12.945	14.062	15.295	16.657	18.163	19.668
273	10.086	11.009	11.932	12.947	14.065	15.298	16.659	18.165	19.671
274	10.087	11.010	11.933	12.949	14.067	15.300	16.662	18.168	19.674
275	10.089	11.012	11.935	12.951	14.069	15.302	16.664	18.170	19.676
276	10.090	11.014	11.937	12.952	14.071	15.304	16.666	18.173	19.679
277	10.092	11.016	11.939	12.954	14.073	15.306	16.668	18.175	19.681
278	10.094	11.017	11.941	12.956	14.075	15.308	16.670	18.177	19.684
279	10.095	11.019	11.942	12.958	14.077	15.310	16.672	18.179	19.686
280	10.097	11.020	11.944	12.960	14.079	15.312	16.675	18.182	19.689
281	10.099	11.022	11.946	12.962	14.080	15.314	16.677	18.183	19.690
282	10.100	11.024	11.948	12.964	14.082	15.316	16.679	18.186	19.693
283	10.102	11.026	11.950	12.966	14.084	15.318	16.681	18.188	19.695
284	10.103	11.027	11.951	12.967	14.086	15.320	16.683	18.190	19.698
285	10.105	11.029	11.953	12.969	14.088	15.322	16.685	18.192	19.699
286	10.106	11.030	11.955	12.971	14.090	15.324	16.687	18.195	19.702
287	10.108	11.032	11.956	12.973	14.092	15.326	16.689	18.196	19.704
288	10.109	11.034	11.958	12.974	14.094	15.328	16.691	18.199	19.706
289	10.111	11.035	11.960	12.976	14.096	15.330	16.693	18.201	19.708
290	10.112	11.037	11.961	12.978	14.097	15.332	16.695	18.203	19.711
291	10.114	11.038	11.963	12.980	14.099	15.334	16.697	18.205	19.712
292	10.115	11.040	11.964	12.981	14.101	15.335	16.699	18.207	19.715
293	10.117	11.042	11.966	12.983	14.103	15.337	16.701	18.209	19.716
294	10.118	11.043	11.968	12.984	14.104	15.339	16.703	18.211	19.719
295	10.120	11.045	11.969	12.986	14.106	15.341	16.705	18.213	19.721
296	10.121	11.046	11.971	12.988	14.108	15.343	16.707	18.215	19.723
297	10.123	11.048	11.972	12.990	14.110	15.344	16.708	18.216	19.725
298	10.124	11.049	11.974	12.991	14.111	15.346	16.710	18.218	19.726
299	10.125	11.051	11.976	12.993	14.113	15.348	16.712	18.220	19.728
300	10.127	11.052	11.977	12.994	14.115	15.350	16.714	18.222	19.730
301	10.128	11.053	11.979	12.996	14.116	15.351	16.715	18.224	19.732
302	10.130	11.055	11.980	12.998	14.118	15.353	16.717	18.226	19.734
303	10.131	11.057	11.982	12.999	14.120	15.355	16.719	18.227	19.735
304	10.133	11.058	11.983	13.001	14.121	15.356	16.721	18.229	19.738
305	10.134	11.060	11.985	13.002	14.123	15.358	16.722	18.231	19.739
306	10.135	11.061	11.986	13.004	14.124	15.360	16.724	18.233	19.741
307	10.137	11.062	11.988	13.005	14.126	15.361	16.726	18.234	19.743
308	10.138	11.064	11.989	13.007	14.128	15.363	16.727	18.236	19.744
309	10.140	11.065	11.991	13.008	14.129	15.365	16.729	18.238	19.746
310	10.141	11.067	11.992	13.010	14.131	15.366	16.731	18.239	19.748
311	10.143	11.068	11.994	13.012	14.132	15.368	16.732	18.241	19.749
312	10.144	11.069	11.995	13.013	14.134	15.369	16.734	18.243	19.751
313	10.145	11.071	11.997	13.015	14.135	15.371	16.735	18.244	19.753
314	10.147	11.072	11.998	13.016	14.137	15.372	16.737	18.245	19.754
315	10.148	11.074	11.999	13.017	14.138	15.374	16.739	18.247	19.756
316	10.149	11.075	12.001	13.019	14.140	15.376	16.740	18.249	19.757
317	10.151	11.077	12.002	13.020	14.141	15.377	16.741	18.250	19.759
318	10.152	11.078	12.004	13.022	14.143	15.379	16.743	18.252	19.761
319	10.153	11.079	12.005	13.023	14.144	15.380	16.745	18.253	19.762
320	10.155	11.081	12.007	13.025	14.146	15.382	16.746	18.255	19.763
321	10.156	11.082	12.008	13.026	14.147	15.383	16.748	18.256	19.765
322	10.157	11.083	12.009	13.028	14.149	15.385	16.749	18.258	19.767
323	10.159	11.085	12.011	13.029	14.150	15.386	16.750	18.259	19.768
324	10.160	11.086	12.012	13.030	14.152	15.388	16.752	18.261	19.770
325	10.161	11.087	12.014	13.032	14.153	15.389	16.754	18.262	19.771
326	10.163	11.089	12.015	13.033	14.154	15.390	16.755	18.263	19.772
327	10.164	11.090	12.016	13.035	14.156	15.392	16.756	18.265	19.773
328	10.165	11.091	12.018	13.036	14.157	15.393	16.758	18.267	19.775
329	10.166	11.093	12.019	13.037	14.159	15.395	16.759	18.268	19.776
330	10.168	11.094	12.020	13.039	14.160	15.396	16.760	18.269	19.778
331	10.169	11.096	12.022	13.040	14.161	15.397	16.762	18.270	19.779
332	10.170	11.097	12.023	13.042	14.163	15.399	16.763	18.272	19.781
333	10.172	11.098	12.024	13.043	14.164	15.400	16.765	18.273	19.782
334	10.173	11.099	12.026	13.044	14.166	15.402	16.766	18.274	19.783
335	10.174	11.101	12.027	13.046	14.167	15.403	16.767	18.276	19.784
336	10.175	11.102	12.028	13.047	14.168	15.404	16.769	18.277	19.786
337	10.177	11.103	12.030	13.048	14.170	15.406	16.770	18.278	19.787
338	10.178	11.105	12.031	13.050	14.171	15.407	16.771	18.280	19.788
339	10.179	11.106	12.033	13.051	14.172	15.408	16.773	18.281	19.789
340	10.180	11.107	12.034	13.052	14.174	15.410	16.774	18.283	19.791
341	10.182	11.108	12.035	13.054	14.175	15.411	16.775	18.284	19.792
342	10.183	11.110	12.036	13.055	14.176	15.412	16.777	18.285	19.793
343	10.185	11.111	12.038	13.056	14.178	15.414	16.778	18.286	19.794
344	10.186	11.113	12.039	13.058	14.179	15.415	16.779	18.287	19.795
345	10.187	11.114	12.040	13.059	14.180	15.416	16.781	18.289	19.797
346	10.188	11.115	12.042	13.060	14.182	15.418	16.782	18.290	19.798
347	10.189	11.116	12.043	13.062	14.183	15.419	16.783	18.291	19.799
348	10.191	11.118	12.044	13.063	14.184	15.420	16.784	18.292	19.800
349	10.192	11.119	12.046	13.064	14.186	15.421	16.785	18.293	19.801
350	10.193	11.120	12.047	13.066	14.187	15.423	16.787	18.295	19.803
351	10.195	11.121	12.048	13.067	14.188	15.424	16.788	18.296	19.804
352	10.196	11.123	12.049	13.068	14.189	15.425	16.789	18.297	19.805
353	10.197	11.124	12.051	13.069	14.191	15.427	16.791	18.298	19.806
354	10.198	11.125	12.052	13.071	14.192	15.428	16.792	18.299	19.807
355	10.199	11.126	12.053	13.072	14.193	15.429	16.793	18.301	19.809
356	10.201	11.128	12.054	13.073	14.195	15.430	16.794	18.302	19.810
357	10.202	11.129	12.056	13.075	14.196	15.432	16.796	18.303	19.811
358	10.203	11.130	12.057	13.076	14.197	15.433	16.797	18.304	19.812
359	10.205	11.132	12.059	13.077	14.198	15.434	16.798	18.305	19.813
360	10.206	11.133	12.060	13.079	14.200	15.435	16.799	18.307	19.814
361	10.207	11.134	12.061	13.080	14.201	15.437	16.801	18.308	19.816
362	10.208	11.135	12.062	13.081	14.202	15.438	16.802	18.309	19.817
363	10.210	11.137	12.064	13.082	14.204	15.439	16.803	18.310	19.818
364	10.211	11.138	12.065	13.084	14.205	15.441	16.804	18.311	19.819
365	10.212	11.139	12.066	13.085	14.206	15.442	16.805	18.312	19.820
366	10.214	11.141	12.067	13.086	14.207	15.443	16.806	18.313	19.820
367	10.215	11.142	12.069	13.087	14.209	15.444	16.808	18.315	19.822
368	10.216	11.143	12.070	13.089	14.210	15.446	16.809	18.316	19.823
369	10.217	11.144	12.071	13.090	14.211	15.447	16.810	18.317	19.824
370	10.219	11.146	12.073	13.091	14.213	15.448	16.812	18.318	19.825
371	10.220	11.147	12.074	13.093	14.214	15.449	16.813	18.319	19.826
372	10.221	11.148	12.075	13.094	14.215	15.451	16.814	18.321	19.827
373	10.222	11.149	12.076	13.095	14.216	15.452	16.815	18.322	19.829
374	10.223	11.151	12.078	13.097	14.218	15.453	16.817	18.323	19.830
375	10.225	11.152	12.079	13.098	14.219	15.454	16.818	18.324	19.831
376	10.226	11.153	12.080	13.099	14.220	15.456	16.819	18.325	19.832
377	10.227	11.154	12.082	13.100	14.222	15.457	16.820	18.326	19.833
378	10.229	11.156	12.083	13.102	14.223	15.458	16.821	18.328	19.834
379	10.230	11.157	12.084	13.103	14.224	15.459	16.822	18.329	19.835
380	10.231	11.158	12.086	13.104	14.225	15.461	16.824	18.330	19.836
381	10.232	11.159	12.087	13.105	14.227	15.462	16.825	18.331	19.838
382	10.234	11.161	12.088	13.107	14.228	15.463	16.826	18.332	19.839
383	10.235	11.162	12.089	13.108	14.229	15.464	16.827	18.334	19.840
384	10.236	11.163	12.091	13.109	14.230	15.466	16.828	18.334	19.840
385	10.238	11.165	12.092	13.111	14.232	15.467	16.830	18.336	19.841
386	10.239	11.166	12.093	13.112	14.233	15.468	16.831	18.337	19.843
387	10.240	11.167	12.095	13.113	14.234	15.469	16.832	18.338	19.844
388	10.241	11.168	12.096	13.115	14.236	15.471	16.834	18.339	19.845
389	10.243	11.170	12.097	13.116	14.237	15.472	16.835	18.341	19.846
390	10.244	11.171	12.098	13.117	14.238	15.473	16.836	18.342	19.847
391	10.245	11.172	12.100	13.118	14.239	15.474	16.837	18.343	19.848
392	10.246	11.174	12.101	13.120	14.241	15.476	16.838	18.344	19.849
393	10.248	11.175	12.102	13.121	14.242	15.477	16.839	18.345	19.850
394	10.249	11.176	12.104	13.122	14.243	15.478	16.841	18.346	19.851
395	10.251	11.178	12.105	13.124	14.245	15.479	16.842	18.347	19.852
396	10.251	11.179	12.106	13.125	14.246	15.481	16.843	18.349	19.854
397	10.253	11.180	12.107	13.126	14.247	15.482	16.845	18.350	19.855
398	10.254	11.181	12.109	13.128	14.248	15.483	16.846	18.351	19.856
399	10.255	11.183	12.110	13.129	14.250	15.485	16.847	18.352	19.857
400	10.257	11.184	12.111	13.130	14.251	15.486	16.848	18.353	19.858
401	10.258	11.185	12.113	13.132	14.252	15.487	16.849	18.354	19.859
402	10.260	11.187	12.114	13.133	14.254	15.488	16.851	18.355	19.860
403	10.261	11.188	12.115	13.134	14.255	15.490	16.852	18.356	19.861
404	10.262	11.189	12.117	13.135	14.256	15.491	16.853	18.358	19.863
405	10.263	11.191	12.118	13.137	14.258	15.492	16.854	18.359	19.864
406	10.264	11.192	12.119	13.138	14.259	15.494	16.856	18.360	19.865
407	10.266	11.193	12.121	13.139	14.260	15.495	16.857	18.361	19.866
408	10.267	11.195	12.122	13.141	14.262	15.496	16.858	18.362	19.867
409	10.269	11.196	12.123	13.142	14.263	15.497	16.859	18.364	19.868
410	10.270	11.197	12.125	13.143	14.264	15.499	16.860	18.365	19.869
411	10.271	11.199	12.126	13.145	14.266	15.500	16.862	18.366	19.870
412	10.272	11.200	12.127	13.146	14.267	15.501	16.863	18.368	19.872
413	10.274	11.201	12.129	13.147	14.268	15.503	16.865	18.369	19.873
414	10.275	11.202	12.130	13.149	14.270	15.504	16.866	18.370	19.874
415	10.276	11.204	12.131	13.150	14.271	15.505	16.867	18.371	19.875
416	10.278	11.205	12.133	13.151	14.272	15.507	16.868	18.372	19.876
417	10.279	11.207	12.134	13.153	14.274	15.508	16.869	18.373	19.877
418	10.280	11.208	12.135	13.154	14.275	15.509	16.871	18.375	19.878
419	10.282	11.209	12.137	13.156	14.276	15.510	16.872	18.376	19.879
420	10.283	11.210	12.138	13.157	14.278	15.512	16.873	18.377	19.881
421	10.284	11.212	12.139	13.158	14.279	15.513	16.875	18.379	19.882
422	10.286	11.213	12.141	13.160	14.280	15.515	16.876	18.380	19.883
423	10.287	11.215	12.142	13.161	14.282	15.516	16.877	18.381	19.884
424	10.288	11.216	12.143	13.162	14.283	15.517	16.879	18.382	19.886
425	10.290	11.217	12.145	13.164	14.284	15.519	16.880	18.383	19.887
426	10.291	11.219	12.146	13.165	14.286	15.520	16.881	18.384	19.888
427	10.292	11.220	12.147	13.166	14.287	15.521	16.883	18.386	19.890
428	10.293	11.221	12.149	13.168	14.288	15.523	16.884	18.387	19.891
429	10.295	11.223	12.150	13.169	14.290	15.524	16.885	18.389	19.892
430	10.296	11.224	12.152	13.171	14.291	15.525	16.886	18.390	19.893
431	10.298	11.225	12.153	13.172	14.293	15.527	16.888	18.391	19.894
432	10.299	11.227	12.154	13.173	14.294	15.528	16.889	18.392	19.895
433	10.300	11.228	12.156	13.175	14.295	15.530	16.891	18.394	19.897
434	10.302	11.229	12.157	13.176	14.297	15.531	16.892	18.395	19.898
435	10.303	11.231	12.158	13.177	14.298	15.532	16.893	18.396	19.899
436	10.304	11.232	12.160	13.179	14.300	15.534	16.895	18.398	19.901
437	10.306	11.234	12.161	13.180	14.301	15.535	16.896	18.399	19.902
438	10.307	11.235	12.163	13.182	14.302	15.536	16.897	18.400	19.903
439	10.308	11.236	12.164	13.183	14.304	15.538	16.899	18.402	19.905
440	10.310	11.237	12.165	13.184	14.305	15.539	16.900	18.403	19.906
441	10.311	11.239	12.167	13.186	14.306	15.541	16.901	18.404	19.907
442	10.313	11.240	12.168	13.187	14.308	15.542	16.903	18.406	19.908
443	10.314	11.242	12.170	13.189	14.309	15.543	16.904	18.407	19.909
444	10.315	11.243	12.171	13.190	14.311	15.545	16.905	18.408	19.911
445	10.316	11.244	12.172	13.191	14.312	15.546	16.907	18.410	19.913
446	10.318	11.246	12.174	13.193	14.314	15.548	16.908	18.411	19.914
447	10.319	11.247	12.175	13.194	14.315	15.549	16.910	18.412	19.915
448	10.321	11.249	12.177	13.196	14.316	15.550	16.911	18.414	19.916
449	10.322	11.250	12.178	13.197	14.318	15.552	16.912	18.415	19.917
450	10.323	11.251	12.179	13.199	14.319	15.553	16.914	18.417	19.919
451	10.325	11.253	12.181	13.200	14.321	15.555	16.916	18.418	19.921
452	10.326	11.254	12.182	13.202	14.322	15.556	16.917	18.419	19.922
453	10.328	11.256	12.184	13.203	14.324	15.558	16.918	18.421	19.923
454	10.329	11.257	12.185	13.205	14.325	15.559	16.920	18.422	19.924
455	10.330	11.258	12.186	13.206	14.327	15.561	16.921	18.424	19.926
456	10.332	11.260	12.188	13.207	14.328	15.562	16.923	18.425	19.927
457	10.333	11.261	12.189	13.209	14.330	15.564	16.924	18.426	19.929
